Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL1201631,INSULIN HUMAN,4.0,,,,INSULIN,,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL313493,METHANESULFONIC ACID METHYL ESTER,,110.13,0.0,-0.41,METHYL METHANESULFONATE,COS(C)(=O)=O,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL469912,PUROMYCIN,2.0,471.52,1.0,-0.79,PUROMYCIN,COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL57,NEVIRAPINE,4.0,266.3,0.0,2.65,Nevirapine,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL1201356,METHYLERGONOVINE,4.0,339.44,0.0,1.92,METHYLERGONOVINE,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL934,METYRAPONE,4.0,226.28,0.0,2.64,METYRAPONE,CC(C)(C(=O)c1cccnc1)c1cccnc1,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL1140,NIACINAMIDE,4.0,122.13,0.0,0.18,NIACINAMIDE,NC(=O)c1cccnc1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL64,ISONIAZID,4.0,137.14,0.0,-0.31,ISONIAZID,NNC(=O)c1ccncc1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL511,PYRILAMINE,4.0,285.39,0.0,2.66,PYRILAMINE,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,IC50,'=',1558.0,nM,5.81,,,UO_0000065,20.35,0.38,3.15,20.31,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL511,PYRILAMINE,4.0,285.39,0.0,2.66,PYRILAMINE,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,Ki,'=',655.0,nM,6.18,,,UO_0000065,21.67,0.4,3.52,21.62,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL4169667,,,295.81,0.0,1.71,8h,CN1CCN(CCCNC(=O)c2ccc(Cl)cc2)CC1,Ki,'>',100.0,nM,,,,UO_0000065,,,,,0,CHEMBL4131891,Displacement of [3H](+)-pentazocine from S1R in human Jurkat cell membranes after 2 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130363,1,Scientific Literature,Eur J Med Chem,2017.0,,,,
CHEMBL4173950,,,316.83,0.0,4.19,13,CN(CCCC(=O)Nc1ccc(Cl)cc1)Cc1ccccc1,Ki,'=',6.5,nM,8.19,,,UO_0000065,25.84,0.51,4.0,25.32,0,CHEMBL4131891,Displacement of [3H](+)-pentazocine from S1R in human Jurkat cell membranes after 2 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130363,1,Scientific Literature,Eur J Med Chem,2017.0,,,,
CHEMBL4297224,BLARCAMESINE,3.0,281.4,0.0,3.53,ANAVEX2-73,CN(C)CC1CCOC1(c1ccccc1)c1ccccc1,IC50,'=',860.0,nM,6.07,,,UO_0000065,21.55,0.39,2.54,48.64,0,CHEMBL4723516,Binding affinity to sigma-1 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4715859,1,Scientific Literature,J Med Chem,2020.0,,,AGONIST,
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Ki,'=',14.6,nM,7.84,,,UO_0000065,20.65,0.38,3.48,20.21,1,CHEMBL4723550,Inhibition of [3H]DTG binding to sigma 1 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4715859,1,Scientific Literature,J Med Chem,2020.0,,,AGONIST,
CHEMBL4528651,,,205.3,0.0,2.6,(+/-)-3b,CC[C@H]1c2cc(C)ccc2OC[C@@]1(C)N,Ki,'=',1000.0,nM,6.0,,,UO_0000065,29.23,0.55,3.4,17.02,0,CHEMBL4308646,Displacement of [3H]-Pentazocine from human recombinant sigma1 receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4304834,1,Scientific Literature,ACS Med Chem Lett,2019.0,,,,
CHEMBL4591008,,,265.36,0.0,3.58,(+/-)-4f,C[C@@]12COc3ccc(-c4ccccc4)cc3[C@@H]1CCN2,Ki,'=',12.59,nM,7.9,,,UO_0000065,29.77,0.54,4.32,37.16,0,CHEMBL4308646,Displacement of [3H]-Pentazocine from human recombinant sigma1 receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4304834,1,Scientific Literature,ACS Med Chem Lett,2019.0,,,,
CHEMBL4556297,,,219.28,0.0,1.92,(+/-)-4e,COc1ccc2c(c1)[C@@H]1CCN[C@]1(C)CO2,Ki,'=',125.89,nM,6.9,,,UO_0000065,31.47,0.59,4.98,22.63,0,CHEMBL4308646,Displacement of [3H]-Pentazocine from human recombinant sigma1 receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4304834,1,Scientific Literature,ACS Med Chem Lett,2019.0,,,,
CHEMBL4534980,(S)-ZINC-3573,,307.4,0.0,2.54,EUB0000345,CN(C)[C@H]1CCN(c2cc(-c3ccccc3)nc3ccnn23)C1,Inhibition,,22.0,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4880067,GPCRScan assay: inhibition of Sigma 1,B,BAO_0000357,single protein format,Homo sapiens,,,,,Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 4.0 – 5.0 | Radioligand Kd None 8.32 nM | Radioligand name: [3H]-Pentazocine | Radioligand pKd None 8.08 None | Radioligand pKd ± SEM None 0.12 None | Reference ligand: Haloperidol | Reference ligand Ki None 6.77 nM | Reference ligand pKi None 8.14 None | Reference ligand pKi  ± SEM None 0.04 None,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4507322,54,Donated Chemical Probes - SGC Frankfurt,,2021.0,,Compound concentration None 10.0 µM,,
CHEMBL3819395,,,314.47,0.0,2.89,14a,O[C@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccccc1,Ki,'=',3.2,nM,8.49,,,UO_0000065,27.01,0.5,5.6,31.8,0,CHEMBL3820113,Displacement of [3H](+)-Pentazocine from sigma 1 receptor in human RPMI8226 cell membranes,B,BAO_0000219,cell-based format,Homo sapiens,,,RPMI-8226,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3817794,1,Scientific Literature,J Med Chem,2016.0,CHEMBL3307732,,,
CHEMBL4279116,,,408.55,0.0,3.47,10c,O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)C12CC3CC(CC1C3)C2,Ki,'=',15.0,nM,7.82,,,UO_0000065,19.15,0.36,4.35,10.3,0,CHEMBL4262345,Displacement of [3H]-(+)-pentazocine from human sigma 1 receptor transfected in HEK293 cells after 120 mins by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4261507,1,Scientific Literature,Medchemcomm,2017.0,,,,
CHEMBL4293310,,,338.42,0.0,2.38,11c,COc1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)cn1,Ki,'=',38293.0,nM,4.42,,,UO_0000065,13.05,0.24,2.04,6.4,0,CHEMBL4262391,Displacement of [3H]-(+)-pentazocine from recombinant human sigma1 receptor expressed in HEK293 cell membranes after 120 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4261508,1,Scientific Literature,Medchemcomm,2017.0,,,,
CHEMBL4216951,,,311.39,0.0,1.71,12f,Cn1nccc1-c1ncnc2c1cnn2CCN1CCCCC1,Ki,'=',41.0,nM,7.39,,,UO_0000065,23.72,0.44,5.68,11.42,0,CHEMBL4262391,Displacement of [3H]-(+)-pentazocine from recombinant human sigma1 receptor expressed in HEK293 cell membranes after 120 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4261508,1,Scientific Literature,Medchemcomm,2017.0,,,,
CHEMBL4088272,,,282.39,0.0,4.15,PD-144418,CCCN1CCC=C(c2cc(-c3ccc(C)cc3)no2)C1,Ki,'=',1.995,nM,8.7,,,UO_0000065,30.81,0.57,4.55,29.72,0,CHEMBL4303094,Displacement of [3H]-pentazocin from the Sigma1 receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4303773,52,SARS-CoV-2 Screening Data 2020-21,Nature,2020.0,,,,
CHEMBL517712,ATROPINE,4.0,289.38,0.0,1.93,ATROPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL4169765,,,316.83,0.0,3.59,7g,CN(CCCNC(=O)c1cccc(Cl)c1)Cc1ccccc1,Ki,'=',10.0,nM,8.0,,,UO_0000065,25.25,0.5,4.41,24.74,0,CHEMBL4131891,Displacement of [3H](+)-pentazocine from S1R in human Jurkat cell membranes after 2 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130363,1,Scientific Literature,Eur J Med Chem,2017.0,,,,
CHEMBL389621,HYDROCORTISONE,4.0,362.47,0.0,1.78,HYDROCORTISONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL36994,ANIRACETAM,2.0,219.24,0.0,1.46,ANIRACETAM,COc1ccc(C(=O)N2CCCC2=O)cc1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL493,BROMOCRIPTINE,4.0,654.61,1.0,3.19,BROMOCRIPTINE,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL990,BUTENAFINE,4.0,317.48,1.0,5.77,BUTENAFINE,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,Ki,'=',1661.5,nM,5.78,,,UO_0000065,18.2,0.33,0.01,178.38,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL4168852,,,312.41,0.0,2.95,7u,COc1ccc(C(=O)NCCCN(C)Cc2ccccc2)cc1,Ki,'=',37.0,nM,7.43,,,UO_0000065,23.79,0.44,4.48,17.88,0,CHEMBL4131891,Displacement of [3H](+)-pentazocine from S1R in human Jurkat cell membranes after 2 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130363,1,Scientific Literature,Eur J Med Chem,2017.0,,,,
CHEMBL768,ESMOLOL,4.0,295.38,0.0,1.53,ESMOLOL,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL1726,NISOLDIPINE,4.0,388.42,0.0,3.2,NISOLDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL1200993,GALLAMINE TRIETHIODIDE,4.0,891.54,2.0,5.45,GALLAMINE TRIETHIODIDE,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL4436917,,,433.58,0.0,2.58,11; MRS7534,CCSC[C@H]1O[C@@H](n2cnc3c(NC(C4CCC4)C4CCC4)ncnc32)[C@H](O)[C@@H]1O,Ki,'=',626.0,nM,6.2,,,UO_0000065,14.31,0.28,3.62,5.89,0,CHEMBL4369944,Inhibition of sigma receptor 1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4368904,1,Scientific Literature,J Med Chem,2019.0,,,,
CHEMBL595547,5'-CARBOXY ADENOSINE,,281.23,0.0,-1.89,14; MRS7567,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H]1O,Ki,'=',1480.0,nM,5.83,,,UO_0000065,20.73,0.4,7.72,3.72,0,CHEMBL4369944,Inhibition of sigma receptor 1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4368904,1,Scientific Literature,J Med Chem,2019.0,,,,
CHEMBL1319362,HOMATROPINE HYDROBROMIDE,4.0,356.26,0.0,1.89,HOMATROPINE HYDROBROMIDE,Br.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL679,EPINEPHRINE,4.0,183.21,0.0,0.35,EPINEPHRINE,CNC[C@H](O)c1ccc(O)c(O)c1,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL4472703,,,219.33,0.0,2.85,(+/-)-3a,CC[C@H]1c2cc(OC)ccc2CC[C@@]1(C)N,Ki,'=',125.89,nM,6.9,,,UO_0000065,31.46,0.59,4.05,19.57,0,CHEMBL4308646,Displacement of [3H]-Pentazocine from human recombinant sigma1 receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4304834,1,Scientific Literature,ACS Med Chem Lett,2019.0,,,,
CHEMBL4513930,,,241.33,0.0,3.44,(+/-)-3h,CC[C@H]1c2c(ccc3ccccc23)OC[C@@]1(C)N,Ki,'=',1000.0,nM,6.0,,,UO_0000065,24.86,0.46,2.56,17.02,0,CHEMBL4308646,Displacement of [3H]-Pentazocine from human recombinant sigma1 receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4304834,1,Scientific Literature,ACS Med Chem Lett,2019.0,,,,
CHEMBL4647020,,,509.49,1.0,4.4,26,NCCCNC(=O)c1ccc(-c2cc(C(=O)O)cc(-c3cn(-c4ccc(C(F)(F)F)cc4)nn3)c2)cc1,Ki,'=',1110.0,nM,5.96,,,UO_0000065,11.69,0.22,1.55,4.84,0,CHEMBL4622304,Binding affinity to sigma 1 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4619807,1,Scientific Literature,J Med Chem,2020.0,,,,
CHEMBL20188,,,231.38,0.0,3.89,42,c1ccc(CCCCCN2CCCCC2)cc1,Ki,'=',0.48,nM,9.32,,,UO_0000065,40.27,0.75,5.43,287.62,0,CHEMBL802063,Binding affinity against sigma-1 receptor of guinea pig brain membranes using [3H]pentazocine as radioligand,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127639,1,Scientific Literature,J Med Chem,1994.0,,,,
CHEMBL19314,,,267.42,0.0,4.53,29,CN(CCCCCc1ccccc1)Cc1ccccc1,Ki,'=',0.19,nM,9.72,,,UO_0000065,36.35,0.66,5.19,300.04,0,CHEMBL802063,Binding affinity against sigma-1 receptor of guinea pig brain membranes using [3H]pentazocine as radioligand,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127639,1,Scientific Literature,J Med Chem,1994.0,,,,
CHEMBL865,VALDECOXIB,4.0,314.37,0.0,2.96,VALDECOXIB,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL157101,KETOCONAZOLE,4.0,531.44,1.0,4.21,Ketoconazole,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL480,LANSOPRAZOLE,4.0,369.37,0.0,3.52,LANSOPRAZOLE,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL2104298,EPROBEMIDE,2.0,282.77,0.0,1.79,8f,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,Ki,'>',100.0,nM,,,,UO_0000065,,,,,0,CHEMBL4131891,Displacement of [3H](+)-pentazocine from S1R in human Jurkat cell membranes after 2 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130363,1,Scientific Literature,Eur J Med Chem,2017.0,,,,
